198.110.203.113,1,2
64.113.59.181,1,2
64.113.50.231,1,2
69.58.58.246,1,2
136.228.39.25,1,2
153.106.135.31,1,2
35.9.12.117,1,2
35.9.15.132,1,2
64.113.50.190,1,2
64.113.57.153,1,2
198.109.24.82,1,2
64.113.57.168,1,2
141.211.5.124,1,2
66.202.198.90,1,2
141.217.42.231,1,2
64.113.50.95,1,2
136.228.36.43,1,2
208.64.36.211,1,2
208.64.36.137,1,2
141.217.0.40,1,2
141.193.178.22,1,2
141.211.54.179,1,2
64.113.57.163,1,2
35.8.100.228,1,2
141.211.186.143,1,2
141.213.3.39,1,2
141.211.4.149,1,2
141.211.3.6,1,2
141.211.55.19,1,2
35.9.102.88,1,2
198.109.24.72,1,2
141.211.3.53,1,2
141.211.4.219,1,2
141.211.4.9,1,2
136.228.35.107,1,2
141.211.29.100,1,2
35.9.12.113,1,2
